entry_time,exit_time,direction,entry_price,exit_price,outcome,pnl
2023-01-07 13:04:00+00:00,2023-01-07 13:09:00+00:00,DOWN,149.80937134064527,149.6334682456134,win,0.85
2023-01-07 13:44:00+00:00,2023-01-07 13:49:00+00:00,UP,149.15116676368743,148.9743403634324,loss,-1.0
2023-01-07 14:21:00+00:00,2023-01-07 14:26:00+00:00,UP,148.40716738037577,148.3020561558326,loss,-1.0
2023-01-07 14:35:00+00:00,2023-01-07 14:40:00+00:00,UP,147.98658749009084,148.0570678832227,win,0.85
2023-01-07 15:41:00+00:00,2023-01-07 15:46:00+00:00,DOWN,148.96287961232488,149.22042848022136,loss,-1.0
2023-01-07 17:37:00+00:00,2023-01-07 17:42:00+00:00,DOWN,149.24352819350455,149.31310232395273,loss,-1.0
2023-01-07 18:30:00+00:00,2023-01-07 18:35:00+00:00,DOWN,149.64022807855835,149.8106931039914,loss,-1.0
2023-01-07 20:09:00+00:00,2023-01-07 20:14:00+00:00,UP,148.47845776603899,148.27628165861321,loss,-1.0
2023-01-07 20:15:00+00:00,2023-01-07 20:20:00+00:00,UP,148.268971224947,148.52731707547647,win,0.85
2023-01-07 21:25:00+00:00,2023-01-07 21:30:00+00:00,UP,148.03384202427893,148.44305347276898,win,0.85
2023-01-07 22:12:00+00:00,2023-01-07 22:17:00+00:00,DOWN,148.98018432761268,148.7766290936546,win,0.85
2023-01-08 01:53:00+00:00,2023-01-08 01:58:00+00:00,DOWN,148.90501944587672,148.5861880094407,win,0.85
2023-01-08 03:32:00+00:00,2023-01-08 03:37:00+00:00,UP,148.17373096178562,148.3255329812544,win,0.85
2023-01-08 10:58:00+00:00,2023-01-08 11:03:00+00:00,UP,148.12561677144942,148.14195881309377,win,0.85
2023-01-08 11:58:00+00:00,2023-01-08 12:03:00+00:00,DOWN,149.1512898639754,149.17446829508006,loss,-1.0
2023-01-08 12:50:00+00:00,2023-01-08 12:55:00+00:00,DOWN,149.5829127256934,149.5854553696829,loss,-1.0
2023-01-08 13:44:00+00:00,2023-01-08 13:49:00+00:00,UP,148.74584269269135,148.87466254144312,win,0.85
2023-01-08 17:55:00+00:00,2023-01-08 18:00:00+00:00,DOWN,149.23692078352715,148.89123158339396,win,0.85
2023-01-08 20:55:00+00:00,2023-01-08 21:00:00+00:00,UP,148.1612013859289,147.89645821730392,loss,-1.0
2023-01-08 22:40:00+00:00,2023-01-08 22:45:00+00:00,DOWN,148.96659120526834,148.95213564208765,win,0.85
2023-01-09 01:26:00+00:00,2023-01-09 01:31:00+00:00,UP,148.20728793749714,148.42180411128993,win,0.85
2023-01-09 02:46:00+00:00,2023-01-09 02:51:00+00:00,DOWN,148.99101684611648,149.31808709177776,loss,-1.0
2023-01-09 04:38:00+00:00,2023-01-09 04:43:00+00:00,UP,147.87417714136993,148.15621516616167,win,0.85
2023-01-09 06:22:00+00:00,2023-01-09 06:27:00+00:00,DOWN,149.49164567871838,149.30269146119358,win,0.85
2023-01-09 18:55:00+00:00,2023-01-09 19:00:00+00:00,DOWN,149.4323392311133,149.0143617075682,win,0.85
2023-01-09 22:05:00+00:00,2023-01-09 22:10:00+00:00,DOWN,149.52173356222536,149.60220316698866,loss,-1.0
2023-01-10 03:10:00+00:00,2023-01-10 03:15:00+00:00,DOWN,149.78777165869533,149.88191696773882,loss,-1.0
2023-01-10 05:03:00+00:00,2023-01-10 05:08:00+00:00,UP,149.02938325417892,148.94990640946332,loss,-1.0
2023-01-10 07:53:00+00:00,2023-01-10 07:58:00+00:00,UP,149.03574863790192,148.8324824889514,loss,-1.0
2023-01-10 10:30:00+00:00,2023-01-10 10:35:00+00:00,UP,149.33614662335344,149.53867783900105,win,0.85
2023-01-10 11:22:00+00:00,2023-01-10 11:27:00+00:00,UP,149.33362348164422,149.59892005155493,win,0.85
2023-01-10 14:06:00+00:00,2023-01-10 14:11:00+00:00,DOWN,149.49068777365986,149.8875819012497,loss,-1.0
2023-01-10 21:35:00+00:00,2023-01-10 21:40:00+00:00,UP,147.89807730178111,148.16979026519476,win,0.85
2023-01-11 03:04:00+00:00,2023-01-11 03:09:00+00:00,DOWN,149.551330424658,149.37204339708768,win,0.85
2023-01-11 05:56:00+00:00,2023-01-11 06:01:00+00:00,DOWN,150.01221539865475,149.8265397760277,win,0.85
2023-01-11 08:47:00+00:00,2023-01-11 08:52:00+00:00,DOWN,150.03548139832492,149.56696326555303,win,0.85
2023-01-11 10:43:00+00:00,2023-01-11 10:48:00+00:00,UP,149.86261705298773,150.03553702610512,win,0.85
2023-01-11 11:13:00+00:00,2023-01-11 11:18:00+00:00,UP,148.98115827775342,148.86033719803225,loss,-1.0
2023-01-11 12:32:00+00:00,2023-01-11 12:37:00+00:00,DOWN,148.37309795258886,148.54269057548228,loss,-1.0
2023-01-11 13:23:00+00:00,2023-01-11 13:28:00+00:00,UP,148.11721458229962,148.17122347329865,win,0.85
2023-01-11 16:54:00+00:00,2023-01-11 16:59:00+00:00,UP,148.31913302641922,148.2460666471989,loss,-1.0
2023-01-11 17:10:00+00:00,2023-01-11 17:15:00+00:00,UP,147.9154201147025,148.01571593138402,win,0.85
2023-01-11 21:37:00+00:00,2023-01-11 21:42:00+00:00,UP,148.11256269404973,147.89568894060062,loss,-1.0
2023-01-12 03:01:00+00:00,2023-01-12 03:06:00+00:00,UP,148.24905502180857,148.2610648996887,win,0.85
2023-01-12 03:32:00+00:00,2023-01-12 03:37:00+00:00,DOWN,149.01158369831566,148.89922816221411,win,0.85
2023-01-12 12:36:00+00:00,2023-01-12 12:41:00+00:00,UP,148.4910831129055,148.3366822928882,loss,-1.0
2023-01-12 16:26:00+00:00,2023-01-12 16:31:00+00:00,UP,147.80172669395648,148.1400050694425,win,0.85
2023-01-12 19:53:00+00:00,2023-01-12 19:58:00+00:00,DOWN,149.04206350398024,148.62043015527007,win,0.85
2023-01-12 20:18:00+00:00,2023-01-12 20:23:00+00:00,UP,148.05618945711203,147.9456556383194,loss,-1.0
2023-01-12 21:09:00+00:00,2023-01-12 21:14:00+00:00,UP,148.05835898600168,148.27858114900198,win,0.85
2023-01-12 21:35:00+00:00,2023-01-12 21:40:00+00:00,UP,147.9489179501121,147.87147769116118,loss,-1.0
2023-01-12 22:24:00+00:00,2023-01-12 22:29:00+00:00,DOWN,148.63757176627985,148.53691731851688,win,0.85
2023-01-12 23:38:00+00:00,2023-01-12 23:43:00+00:00,DOWN,148.4931103897477,148.68286235168034,loss,-1.0
2023-01-13 07:16:00+00:00,2023-01-13 07:21:00+00:00,UP,147.8710280480417,147.7505906793682,loss,-1.0
2023-01-13 12:24:00+00:00,2023-01-13 12:29:00+00:00,DOWN,149.31777093885347,149.36876006129367,loss,-1.0
2023-01-13 12:31:00+00:00,2023-01-13 12:36:00+00:00,DOWN,149.49846282762226,149.31952809975581,win,0.85
2023-01-13 15:12:00+00:00,2023-01-13 15:17:00+00:00,DOWN,148.85276506190382,148.6284341553514,win,0.85
2023-01-13 15:32:00+00:00,2023-01-13 15:37:00+00:00,UP,147.92670040279057,147.5709115787185,loss,-1.0
2023-01-13 15:58:00+00:00,2023-01-13 16:03:00+00:00,UP,147.308417885104,147.35214781931913,win,0.85
2023-01-13 16:24:00+00:00,2023-01-13 16:29:00+00:00,DOWN,147.93166719018942,147.85695745739613,win,0.85
2023-01-13 16:46:00+00:00,2023-01-13 16:51:00+00:00,DOWN,148.31932955839804,148.24656086870468,win,0.85
2023-01-13 17:12:00+00:00,2023-01-13 17:17:00+00:00,DOWN,148.67615020466368,148.6066151261166,win,0.85
2023-01-13 17:30:00+00:00,2023-01-13 17:35:00+00:00,UP,147.7125879499499,147.76488962447831,win,0.85
2023-01-13 19:01:00+00:00,2023-01-13 19:06:00+00:00,DOWN,148.39304346862156,148.03789018919232,win,0.85
2023-01-14 00:43:00+00:00,2023-01-14 00:48:00+00:00,UP,147.7447365556781,147.94286768993788,win,0.85
2023-01-14 02:49:00+00:00,2023-01-14 02:54:00+00:00,UP,147.421861583025,147.16859034946157,loss,-1.0
2023-01-14 03:11:00+00:00,2023-01-14 03:16:00+00:00,UP,146.84027094973325,147.0289201467108,win,0.85
2023-01-14 04:36:00+00:00,2023-01-14 04:41:00+00:00,DOWN,148.2014437493485,148.2191944836927,loss,-1.0
2023-01-14 06:19:00+00:00,2023-01-14 06:24:00+00:00,UP,147.39980096437634,147.2296740700926,loss,-1.0
2023-01-14 06:37:00+00:00,2023-01-14 06:42:00+00:00,UP,146.88925240625412,147.15795743247625,win,0.85
2023-01-14 10:36:00+00:00,2023-01-14 10:41:00+00:00,DOWN,148.51375989532463,148.72607440888825,loss,-1.0
2023-01-14 11:35:00+00:00,2023-01-14 11:40:00+00:00,UP,148.06097865939066,148.23149047573187,win,0.85
2023-01-14 14:38:00+00:00,2023-01-14 14:43:00+00:00,UP,147.02864640623582,147.18812452327228,win,0.85
2023-01-14 16:01:00+00:00,2023-01-14 16:06:00+00:00,UP,146.7242970031856,146.85985958132582,win,0.85
2023-01-14 16:46:00+00:00,2023-01-14 16:51:00+00:00,DOWN,147.48782232837988,147.47248833773352,win,0.85
2023-01-14 18:36:00+00:00,2023-01-14 18:41:00+00:00,DOWN,148.32667666203642,148.27678776441232,win,0.85
2023-01-14 19:18:00+00:00,2023-01-14 19:23:00+00:00,UP,147.49676719009958,147.43165620845753,loss,-1.0
2023-01-14 19:27:00+00:00,2023-01-14 19:32:00+00:00,UP,147.00074130882047,147.0881268868245,win,0.85
