entry_time,exit_time,direction,entry_price,exit_price,outcome,pnl
2023-01-10 14:43:00+00:00,2023-01-10 14:48:00+00:00,UP,139.91982776159983,139.734050679258,loss,-1.0
2023-01-10 15:38:00+00:00,2023-01-10 15:43:00+00:00,DOWN,140.32536018088982,140.27522376677618,win,0.85
2023-01-10 16:39:00+00:00,2023-01-10 16:44:00+00:00,UP,140.3535282623413,140.184849689613,loss,-1.0
2023-01-10 19:40:00+00:00,2023-01-10 19:45:00+00:00,UP,140.62315477687127,140.4270670713463,loss,-1.0
2023-01-10 20:57:00+00:00,2023-01-10 21:02:00+00:00,UP,140.4255985325298,140.36242349885853,loss,-1.0
2023-01-10 21:22:00+00:00,2023-01-10 21:27:00+00:00,UP,140.09701799168775,139.90662863300352,loss,-1.0
2023-01-10 22:36:00+00:00,2023-01-10 22:41:00+00:00,UP,140.08210802058483,140.06989224370986,loss,-1.0
2023-01-10 23:41:00+00:00,2023-01-10 23:46:00+00:00,DOWN,141.3792034048595,141.25127515335376,win,0.85
2023-01-11 01:13:00+00:00,2023-01-11 01:18:00+00:00,UP,140.6246749656864,140.30959321151357,loss,-1.0
2023-01-11 02:44:00+00:00,2023-01-11 02:49:00+00:00,UP,139.64541851448496,139.41544983979486,loss,-1.0
2023-01-11 03:08:00+00:00,2023-01-11 03:13:00+00:00,UP,139.04988333985392,139.22852095397988,win,0.85
2023-01-11 04:15:00+00:00,2023-01-11 04:20:00+00:00,UP,138.8554540836459,138.78482122124848,loss,-1.0
2023-01-11 04:33:00+00:00,2023-01-11 04:38:00+00:00,UP,138.52574567321855,138.4661283022957,loss,-1.0
2023-01-11 05:18:00+00:00,2023-01-11 05:23:00+00:00,DOWN,139.24650188970585,139.12551398283208,win,0.85
2023-01-11 10:15:00+00:00,2023-01-11 10:20:00+00:00,UP,138.83699871954647,138.75862851490746,loss,-1.0
2023-01-11 12:50:00+00:00,2023-01-11 12:55:00+00:00,DOWN,140.2693054266895,140.2137545594816,win,0.85
2023-01-11 13:08:00+00:00,2023-01-11 13:13:00+00:00,DOWN,140.52734194002414,140.3811910802661,win,0.85
2023-01-11 14:33:00+00:00,2023-01-11 14:38:00+00:00,UP,140.56955667566342,140.40105395028718,loss,-1.0
2023-01-11 14:59:00+00:00,2023-01-11 15:04:00+00:00,UP,139.9588406315427,140.1368375115999,win,0.85
2023-01-11 17:00:00+00:00,2023-01-11 17:05:00+00:00,UP,140.60797199677765,140.59424471531383,loss,-1.0
2023-01-11 19:29:00+00:00,2023-01-11 19:34:00+00:00,DOWN,142.04120405104257,142.37159862480246,loss,-1.0
2023-01-11 20:28:00+00:00,2023-01-11 20:33:00+00:00,DOWN,142.4574803935536,142.6478214224697,loss,-1.0
2023-01-12 03:07:00+00:00,2023-01-12 03:12:00+00:00,UP,140.8703652950718,140.91989105895462,win,0.85
2023-01-12 03:54:00+00:00,2023-01-12 03:59:00+00:00,UP,139.68181610853082,139.5659039927884,loss,-1.0
2023-01-12 05:04:00+00:00,2023-01-12 05:09:00+00:00,DOWN,139.95165356110553,140.06712018295525,loss,-1.0
2023-01-12 09:35:00+00:00,2023-01-12 09:40:00+00:00,DOWN,141.708266080274,141.55289302932917,win,0.85
2023-01-12 12:34:00+00:00,2023-01-12 12:39:00+00:00,UP,141.01689853606243,140.94510206176273,loss,-1.0
2023-01-12 13:36:00+00:00,2023-01-12 13:41:00+00:00,DOWN,141.48061157362113,141.35724888159157,win,0.85
2023-01-12 18:25:00+00:00,2023-01-12 18:30:00+00:00,DOWN,143.81491999727035,143.7501476219652,win,0.85
2023-01-12 22:00:00+00:00,2023-01-12 22:05:00+00:00,DOWN,143.3140431872561,143.2319314995142,win,0.85
2023-01-12 22:53:00+00:00,2023-01-12 22:58:00+00:00,UP,142.36012392626188,142.064499572724,loss,-1.0
2023-01-13 01:29:00+00:00,2023-01-13 01:34:00+00:00,DOWN,142.97406810321826,143.292505260972,loss,-1.0
2023-01-13 02:49:00+00:00,2023-01-13 02:54:00+00:00,UP,142.83593909052487,142.96783370885132,win,0.85
2023-01-13 05:32:00+00:00,2023-01-13 05:37:00+00:00,UP,142.15140076813313,142.04572995618645,loss,-1.0
2023-01-13 07:29:00+00:00,2023-01-13 07:34:00+00:00,DOWN,142.24840331551766,142.29157831419545,loss,-1.0
2023-01-13 08:30:00+00:00,2023-01-13 08:35:00+00:00,UP,141.58914429214002,141.77965400528475,win,0.85
2023-01-13 09:33:00+00:00,2023-01-13 09:38:00+00:00,DOWN,142.45427746813738,142.32317145337717,win,0.85
2023-01-13 12:54:00+00:00,2023-01-13 12:59:00+00:00,DOWN,141.7492693802615,141.4058977478191,win,0.85
2023-01-13 23:52:00+00:00,2023-01-13 23:57:00+00:00,DOWN,140.60446559101172,140.84515567184246,loss,-1.0
2023-01-14 04:40:00+00:00,2023-01-14 04:45:00+00:00,UP,140.02614757082412,139.75260565480735,loss,-1.0
2023-01-14 05:05:00+00:00,2023-01-14 05:10:00+00:00,UP,139.2373085032841,138.94410883057094,loss,-1.0
2023-01-14 05:54:00+00:00,2023-01-14 05:59:00+00:00,DOWN,139.64558904964085,139.42961750840496,win,0.85
2023-01-14 07:29:00+00:00,2023-01-14 07:34:00+00:00,DOWN,139.7826210710236,139.62163702519857,win,0.85
2023-01-14 09:57:00+00:00,2023-01-14 10:02:00+00:00,UP,138.0286171370162,138.24616537305553,win,0.85
2023-01-14 14:28:00+00:00,2023-01-14 14:33:00+00:00,DOWN,140.0865898867011,140.314978770129,loss,-1.0
2023-01-14 14:55:00+00:00,2023-01-14 15:00:00+00:00,DOWN,140.6227751640286,140.30538223279413,win,0.85
2023-01-14 16:00:00+00:00,2023-01-14 16:05:00+00:00,UP,139.50567202819784,139.49507420101585,loss,-1.0
2023-01-14 17:52:00+00:00,2023-01-14 17:57:00+00:00,DOWN,139.83201152752326,140.00309812250836,loss,-1.0
2023-01-14 18:48:00+00:00,2023-01-14 18:53:00+00:00,UP,138.67012130622948,138.9131559736598,win,0.85
