entry_time,exit_time,direction,entry_price,exit_price,outcome,pnl
2023-01-01 22:15:00+00:00,2023-01-01 22:20:00+00:00,DOWN,150.9721765601961,151.1176471587321,loss,-1000.0
2023-01-01 22:20:00+00:00,2023-01-01 22:25:00+00:00,DOWN,151.1176471587321,150.71949070991317,win,850.0
2023-01-01 22:44:00+00:00,2023-01-01 22:49:00+00:00,UP,150.3258876244586,150.0972766718686,loss,-1000.0
2023-01-01 22:49:00+00:00,2023-01-01 22:54:00+00:00,UP,150.0972766718686,150.04457246169827,loss,-1000.0
2023-01-01 22:54:00+00:00,2023-01-01 22:59:00+00:00,UP,150.04457246169827,149.916020805853,loss,-1000.0
2023-01-01 22:59:00+00:00,2023-01-01 23:04:00+00:00,UP,149.916020805853,149.76538592654208,loss,-1000.0
2023-01-01 23:04:00+00:00,2023-01-01 23:09:00+00:00,UP,149.76538592654208,149.88729493352395,win,850.0
2023-01-01 23:59:00+00:00,2023-01-02 00:04:00+00:00,DOWN,150.45751317158158,150.43319932264123,win,850.0
2023-01-02 01:32:00+00:00,2023-01-02 01:37:00+00:00,DOWN,150.4615662717381,150.6944554212559,loss,-1000.0
2023-01-02 01:37:00+00:00,2023-01-02 01:42:00+00:00,DOWN,150.6944554212559,150.52287465672464,win,850.0
2023-01-02 01:48:00+00:00,2023-01-02 01:53:00+00:00,DOWN,150.9066011734693,150.93849163635295,loss,-1000.0
2023-01-02 01:54:00+00:00,2023-01-02 01:59:00+00:00,DOWN,151.02845491140255,150.899379616766,win,850.0
2023-01-02 02:36:00+00:00,2023-01-02 02:41:00+00:00,DOWN,151.6143960810739,151.62212730716425,loss,-1000.0
2023-01-02 02:42:00+00:00,2023-01-02 02:47:00+00:00,DOWN,151.85164805267166,152.0454423464636,loss,-1000.0
2023-01-02 02:47:00+00:00,2023-01-02 02:52:00+00:00,DOWN,152.0454423464636,152.06670565243545,loss,-1000.0
2023-01-02 02:52:00+00:00,2023-01-02 02:57:00+00:00,DOWN,152.06670565243545,151.57244778468612,win,850.0
2023-01-02 03:22:00+00:00,2023-01-02 03:27:00+00:00,UP,150.98255392062208,150.72562495633434,loss,-1000.0
2023-01-02 03:27:00+00:00,2023-01-02 03:32:00+00:00,UP,150.72562495633434,150.5906594309223,loss,-1000.0
2023-01-02 03:32:00+00:00,2023-01-02 03:37:00+00:00,UP,150.5906594309223,150.46963654837336,loss,-1000.0
2023-01-02 03:37:00+00:00,2023-01-02 03:42:00+00:00,UP,150.46963654837336,150.5472190439838,win,850.0
2023-01-02 03:49:00+00:00,2023-01-02 03:54:00+00:00,UP,150.2615469661709,150.36176233336093,win,850.0
2023-01-02 04:12:00+00:00,2023-01-02 04:17:00+00:00,DOWN,151.06653451477035,151.34670880791674,loss,-1000.0
2023-01-02 04:17:00+00:00,2023-01-02 04:22:00+00:00,DOWN,151.34670880791674,151.37270132385547,loss,-1000.0
2023-01-02 04:22:00+00:00,2023-01-02 04:27:00+00:00,DOWN,151.37270132385547,151.28773192583594,win,850.0
2023-01-02 05:18:00+00:00,2023-01-02 05:23:00+00:00,UP,150.30201126040885,150.3386019746432,win,850.0
2023-01-02 07:00:00+00:00,2023-01-02 07:05:00+00:00,DOWN,150.68540287669308,150.18317042936823,win,850.0
2023-01-02 08:23:00+00:00,2023-01-02 08:28:00+00:00,DOWN,150.69055808552687,150.54777691884405,win,850.0
2023-01-02 08:32:00+00:00,2023-01-02 08:37:00+00:00,DOWN,150.83298109261247,150.75299238620207,win,850.0
2023-01-02 09:22:00+00:00,2023-01-02 09:27:00+00:00,DOWN,150.9576320940762,150.7798454447346,win,850.0
2023-01-02 09:54:00+00:00,2023-01-02 09:59:00+00:00,DOWN,151.131174768501,151.02994381268118,win,850.0
2023-01-02 10:57:00+00:00,2023-01-02 11:02:00+00:00,DOWN,151.96665729186617,151.79526295731878,win,850.0
2023-01-02 11:17:00+00:00,2023-01-02 11:22:00+00:00,UP,150.86682772470178,150.67242501158822,loss,-1000.0
2023-01-02 11:22:00+00:00,2023-01-02 11:27:00+00:00,UP,150.67242501158822,150.20718562179485,loss,-1000.0
2023-01-02 11:27:00+00:00,2023-01-02 11:32:00+00:00,UP,150.20718562179485,150.2179617239752,win,850.0
2023-01-02 11:32:00+00:00,2023-01-02 11:37:00+00:00,UP,150.2179617239752,150.2522939622961,win,850.0
2023-01-02 11:43:00+00:00,2023-01-02 11:48:00+00:00,UP,149.96741456190767,149.93662366305813,loss,-1000.0
2023-01-02 13:06:00+00:00,2023-01-02 13:11:00+00:00,DOWN,150.9622290247142,150.66681766298527,win,850.0
2023-01-02 13:25:00+00:00,2023-01-02 13:30:00+00:00,UP,149.9724967540669,150.1497648119103,win,850.0
2023-01-02 15:26:00+00:00,2023-01-02 15:31:00+00:00,UP,149.84667914697403,149.61474117208505,loss,-1000.0
2023-01-02 15:31:00+00:00,2023-01-02 15:36:00+00:00,UP,149.61474117208505,149.68621276879273,win,850.0
2023-01-02 15:53:00+00:00,2023-01-02 15:58:00+00:00,DOWN,150.52030973995772,150.37148019268975,win,850.0
2023-01-02 17:18:00+00:00,2023-01-02 17:23:00+00:00,UP,150.44327661461898,150.40024513296234,loss,-1000.0
2023-01-02 18:05:00+00:00,2023-01-02 18:10:00+00:00,DOWN,150.87557813106002,150.7827592222822,win,850.0
2023-01-02 20:46:00+00:00,2023-01-02 20:51:00+00:00,UP,149.91076099389738,150.0696689887615,win,850.0
2023-01-02 23:56:00+00:00,2023-01-03 00:01:00+00:00,DOWN,150.77271372982696,150.7210797754907,win,850.0
2023-01-03 01:56:00+00:00,2023-01-03 02:01:00+00:00,UP,149.71512523655,149.80541008146963,win,850.0
2023-01-03 02:26:00+00:00,2023-01-03 02:31:00+00:00,DOWN,150.44277480807398,150.21452753249022,win,850.0
2023-01-03 03:34:00+00:00,2023-01-03 03:39:00+00:00,UP,149.62036790813804,149.3623113098646,loss,-1000.0
2023-01-03 03:39:00+00:00,2023-01-03 03:44:00+00:00,UP,149.3623113098646,149.44980097974974,win,850.0
2023-01-03 03:54:00+00:00,2023-01-03 03:59:00+00:00,UP,149.22681072494345,148.99453078696033,loss,-1000.0
2023-01-03 03:59:00+00:00,2023-01-03 04:04:00+00:00,UP,148.99453078696033,149.23371646274154,win,850.0
2023-01-03 05:19:00+00:00,2023-01-03 05:24:00+00:00,UP,149.08976520508477,149.37830669182048,win,850.0
2023-01-03 05:38:00+00:00,2023-01-03 05:43:00+00:00,DOWN,149.97320327697716,149.95209540193864,win,850.0
2023-01-03 06:09:00+00:00,2023-01-03 06:14:00+00:00,DOWN,150.27220619602272,150.15433494413227,win,850.0
2023-01-03 06:51:00+00:00,2023-01-03 06:56:00+00:00,UP,149.5909213730207,149.95140604010294,win,850.0
2023-01-03 10:26:00+00:00,2023-01-03 10:31:00+00:00,UP,149.8002943143915,150.04631487181058,win,850.0
2023-01-03 12:31:00+00:00,2023-01-03 12:36:00+00:00,UP,149.12475263841682,149.43698630445797,win,850.0
2023-01-03 13:28:00+00:00,2023-01-03 13:33:00+00:00,UP,149.0054618403173,149.2719794930326,win,850.0
2023-01-03 14:06:00+00:00,2023-01-03 14:11:00+00:00,DOWN,150.01359436816347,150.232192780908,loss,-1000.0
2023-01-03 14:11:00+00:00,2023-01-03 14:16:00+00:00,DOWN,150.232192780908,149.99621229142323,win,850.0
2023-01-03 15:54:00+00:00,2023-01-03 15:59:00+00:00,DOWN,150.05166396600953,149.98649028160378,win,850.0
2023-01-03 18:26:00+00:00,2023-01-03 18:31:00+00:00,DOWN,150.52242493683025,150.66033297562115,loss,-1000.0
2023-01-03 18:31:00+00:00,2023-01-03 18:36:00+00:00,DOWN,150.66033297562115,150.46802532932796,win,850.0
2023-01-03 19:34:00+00:00,2023-01-03 19:39:00+00:00,DOWN,150.18800815602276,150.41526029781696,loss,-1000.0
2023-01-03 19:39:00+00:00,2023-01-03 19:44:00+00:00,DOWN,150.41526029781696,150.35143210755234,win,850.0
2023-01-03 19:45:00+00:00,2023-01-03 19:50:00+00:00,DOWN,150.42295145648308,150.32283281013747,win,850.0
2023-01-03 20:33:00+00:00,2023-01-03 20:38:00+00:00,DOWN,150.81360406775042,150.69872788652262,win,850.0
2023-01-03 20:46:00+00:00,2023-01-03 20:51:00+00:00,DOWN,151.00819846846483,150.77324830694374,win,850.0
2023-01-03 22:14:00+00:00,2023-01-03 22:19:00+00:00,UP,149.98938320989782,150.08731269726545,win,850.0
2023-01-03 22:25:00+00:00,2023-01-03 22:30:00+00:00,UP,149.6926947476901,149.95166076079832,win,850.0
2023-01-03 22:59:00+00:00,2023-01-03 23:04:00+00:00,UP,149.35315494701857,149.47838894164656,win,850.0
2023-01-04 00:36:00+00:00,2023-01-04 00:41:00+00:00,UP,149.0801701605782,149.27986131036516,win,850.0
2023-01-04 01:22:00+00:00,2023-01-04 01:27:00+00:00,UP,148.9599912622966,149.04440707214684,win,850.0
2023-01-04 04:06:00+00:00,2023-01-04 04:11:00+00:00,UP,148.52947647734914,148.5252752750215,loss,-1000.0
2023-01-04 04:42:00+00:00,2023-01-04 04:47:00+00:00,DOWN,149.39225143106339,149.62781368003257,loss,-1000.0
2023-01-04 04:47:00+00:00,2023-01-04 04:52:00+00:00,DOWN,149.62781368003257,149.62222893464178,win,850.0
2023-01-04 05:01:00+00:00,2023-01-04 05:06:00+00:00,DOWN,149.94242254603526,149.70585078341747,win,850.0
2023-01-04 05:24:00+00:00,2023-01-04 05:29:00+00:00,DOWN,150.34200543870347,150.14303401815727,win,850.0
2023-01-04 06:14:00+00:00,2023-01-04 06:19:00+00:00,DOWN,150.37824372144786,150.4818768555051,loss,-1000.0
2023-01-04 06:22:00+00:00,2023-01-04 06:27:00+00:00,DOWN,150.68644141491603,150.50442485739927,win,850.0
2023-01-04 06:46:00+00:00,2023-01-04 06:51:00+00:00,UP,149.91455401977487,149.8170381045213,loss,-1000.0
2023-01-04 06:51:00+00:00,2023-01-04 06:56:00+00:00,UP,149.8170381045213,149.71065254501005,loss,-1000.0
2023-01-04 06:56:00+00:00,2023-01-04 07:01:00+00:00,UP,149.71065254501005,149.9197849150821,win,850.0
2023-01-04 07:19:00+00:00,2023-01-04 07:24:00+00:00,DOWN,150.3612620166731,150.52218649935574,loss,-1000.0
2023-01-04 07:26:00+00:00,2023-01-04 07:31:00+00:00,DOWN,150.5972477532292,150.6656796214837,loss,-1000.0
2023-01-04 11:14:00+00:00,2023-01-04 11:19:00+00:00,UP,150.38318216888877,150.38213258892904,loss,-1000.0
2023-01-04 13:57:00+00:00,2023-01-04 14:02:00+00:00,UP,149.66458884882744,149.70434360922292,win,850.0
2023-01-04 14:37:00+00:00,2023-01-04 14:42:00+00:00,DOWN,150.46741768733605,150.2803113909202,win,850.0
2023-01-04 15:13:00+00:00,2023-01-04 15:18:00+00:00,UP,149.44345043989773,149.77498862593913,win,850.0
2023-01-04 15:23:00+00:00,2023-01-04 15:28:00+00:00,DOWN,150.3499804861742,150.10890869162046,win,850.0
2023-01-04 18:07:00+00:00,2023-01-04 18:12:00+00:00,DOWN,150.4625176997891,150.46002164873815,win,850.0
2023-01-04 18:25:00+00:00,2023-01-04 18:30:00+00:00,UP,149.68602770970193,149.63711532749542,loss,-1000.0
2023-01-04 18:31:00+00:00,2023-01-04 18:36:00+00:00,UP,149.59507192746295,149.628444485745,win,850.0
2023-01-04 18:39:00+00:00,2023-01-04 18:44:00+00:00,UP,149.4726267543369,149.8780971878933,win,850.0
2023-01-04 19:01:00+00:00,2023-01-04 19:06:00+00:00,DOWN,150.31694445013846,150.28324318225123,win,850.0
2023-01-04 19:32:00+00:00,2023-01-04 19:37:00+00:00,DOWN,150.53525851846555,150.33796837427514,win,850.0
2023-01-04 20:03:00+00:00,2023-01-04 20:08:00+00:00,UP,149.55125662847433,149.42789824341642,loss,-1000.0
2023-01-04 21:44:00+00:00,2023-01-04 21:49:00+00:00,DOWN,149.93491430882688,150.1938823943829,loss,-1000.0
2023-01-04 21:49:00+00:00,2023-01-04 21:54:00+00:00,DOWN,150.1938823943829,150.23749869972096,loss,-1000.0
2023-01-04 21:54:00+00:00,2023-01-04 21:59:00+00:00,DOWN,150.23749869972096,150.15891025404747,win,850.0
2023-01-04 23:58:00+00:00,2023-01-05 00:03:00+00:00,UP,149.32158990282275,149.3317538068108,win,850.0
2023-01-05 00:12:00+00:00,2023-01-05 00:17:00+00:00,DOWN,150.0903697207124,150.02543813383556,win,850.0
2023-01-05 00:47:00+00:00,2023-01-05 00:52:00+00:00,UP,149.32359754455788,149.32458400229262,win,850.0
2023-01-05 01:34:00+00:00,2023-01-05 01:39:00+00:00,UP,148.83796723289038,148.78439314538184,loss,-1000.0
2023-01-05 01:49:00+00:00,2023-01-05 01:54:00+00:00,DOWN,149.37722323761508,149.6486844780253,loss,-1000.0
2023-01-05 01:54:00+00:00,2023-01-05 01:59:00+00:00,DOWN,149.6486844780253,149.8081305630246,loss,-1000.0
2023-01-05 01:59:00+00:00,2023-01-05 02:04:00+00:00,DOWN,149.8081305630246,149.98709322860594,loss,-1000.0
2023-01-05 02:04:00+00:00,2023-01-05 02:09:00+00:00,DOWN,149.98709322860594,149.71749237264612,win,850.0
2023-01-05 05:26:00+00:00,2023-01-05 05:31:00+00:00,UP,149.11456461813296,149.1611524108994,win,850.0
2023-01-05 06:36:00+00:00,2023-01-05 06:41:00+00:00,DOWN,149.63497421248064,149.6228947564001,win,850.0
2023-01-05 07:53:00+00:00,2023-01-05 07:58:00+00:00,UP,149.12098401133332,149.06553846197792,loss,-1000.0
2023-01-05 08:28:00+00:00,2023-01-05 08:33:00+00:00,DOWN,149.67175413352578,149.56358396303023,win,850.0
2023-01-05 08:54:00+00:00,2023-01-05 08:59:00+00:00,DOWN,149.87741441363343,149.38725520380987,win,850.0
2023-01-05 10:27:00+00:00,2023-01-05 10:32:00+00:00,DOWN,150.42920466296704,150.24177450527765,win,850.0
2023-01-05 10:37:00+00:00,2023-01-05 10:42:00+00:00,DOWN,150.55173916228347,150.47152426660801,win,850.0
2023-01-05 11:32:00+00:00,2023-01-05 11:37:00+00:00,UP,149.653796336992,149.46091092756186,loss,-1000.0
2023-01-05 11:38:00+00:00,2023-01-05 11:43:00+00:00,UP,149.37854876240078,149.49622268343674,win,850.0
2023-01-05 12:43:00+00:00,2023-01-05 12:48:00+00:00,UP,149.02212068539254,149.12041643181772,win,850.0
2023-01-05 14:01:00+00:00,2023-01-05 14:06:00+00:00,DOWN,150.02532974436826,149.7823707861493,win,850.0
2023-01-05 14:22:00+00:00,2023-01-05 14:27:00+00:00,UP,149.02751809692467,149.32716308917145,win,850.0
2023-01-05 15:21:00+00:00,2023-01-05 15:26:00+00:00,DOWN,150.04997155776076,150.35995540519062,loss,-1000.0
2023-01-05 15:26:00+00:00,2023-01-05 15:31:00+00:00,DOWN,150.35995540519062,150.12035798432106,win,850.0
2023-01-05 15:50:00+00:00,2023-01-05 15:55:00+00:00,UP,149.20048972117664,149.15715147788143,loss,-1000.0
2023-01-05 16:00:00+00:00,2023-01-05 16:05:00+00:00,UP,148.99284857049625,148.58467058454826,loss,-1000.0
2023-01-05 16:05:00+00:00,2023-01-05 16:10:00+00:00,UP,148.58467058454826,149.05711095519231,win,850.0
2023-01-05 16:59:00+00:00,2023-01-05 17:04:00+00:00,DOWN,150.1254734288757,150.04983652982776,win,850.0
2023-01-05 17:21:00+00:00,2023-01-05 17:26:00+00:00,DOWN,150.3153049018475,150.20423249757047,win,850.0
2023-01-05 18:13:00+00:00,2023-01-05 18:18:00+00:00,DOWN,150.70331631574314,150.6377920004333,win,850.0
2023-01-05 18:21:00+00:00,2023-01-05 18:26:00+00:00,DOWN,150.95141295447806,150.37252750505053,win,850.0
2023-01-05 18:46:00+00:00,2023-01-05 18:51:00+00:00,UP,149.99741926048407,149.85909216511155,loss,-1000.0
2023-01-05 18:51:00+00:00,2023-01-05 18:56:00+00:00,UP,149.85909216511155,149.89883483604922,win,850.0
2023-01-05 19:16:00+00:00,2023-01-05 19:21:00+00:00,UP,149.54211344655042,149.43325706943895,loss,-1000.0
2023-01-05 19:22:00+00:00,2023-01-05 19:27:00+00:00,UP,149.2131438373064,149.0855338827186,loss,-1000.0
2023-01-05 19:27:00+00:00,2023-01-05 19:32:00+00:00,UP,149.0855338827186,149.1182704927582,win,850.0
2023-01-05 19:56:00+00:00,2023-01-05 20:01:00+00:00,DOWN,149.77435301783603,149.73523810028715,win,850.0
2023-01-05 22:29:00+00:00,2023-01-05 22:34:00+00:00,UP,149.2480225291299,149.34511053995692,win,850.0
2023-01-05 22:46:00+00:00,2023-01-05 22:51:00+00:00,UP,149.00495463987158,149.37682646794624,win,850.0
2023-01-05 22:59:00+00:00,2023-01-05 23:04:00+00:00,DOWN,149.98245662652218,150.1959914966439,loss,-1000.0
2023-01-05 23:04:00+00:00,2023-01-05 23:09:00+00:00,DOWN,150.1959914966439,149.99957275190548,win,850.0
2023-01-05 23:52:00+00:00,2023-01-05 23:57:00+00:00,DOWN,150.5282451777919,150.69184339549054,loss,-1000.0
2023-01-05 23:57:00+00:00,2023-01-06 00:02:00+00:00,DOWN,150.69184339549054,150.53387635993636,win,850.0
2023-01-06 00:36:00+00:00,2023-01-06 00:41:00+00:00,UP,149.5376199271302,149.29545424638172,loss,-1000.0
2023-01-06 00:41:00+00:00,2023-01-06 00:46:00+00:00,UP,149.29545424638172,149.1314061478599,loss,-1000.0
2023-01-06 00:46:00+00:00,2023-01-06 00:51:00+00:00,UP,149.1314061478599,149.05025821106702,loss,-1000.0
2023-01-06 01:29:00+00:00,2023-01-06 01:34:00+00:00,UP,148.8604630120541,148.90239460382088,win,850.0
2023-01-06 04:01:00+00:00,2023-01-06 04:06:00+00:00,DOWN,149.28231532569012,149.43859950565454,loss,-1000.0
2023-01-06 04:06:00+00:00,2023-01-06 04:11:00+00:00,DOWN,149.43859950565454,149.58793367239443,loss,-1000.0
2023-01-06 04:11:00+00:00,2023-01-06 04:16:00+00:00,DOWN,149.58793367239443,149.26374759800677,win,850.0
2023-01-06 05:11:00+00:00,2023-01-06 05:16:00+00:00,UP,149.0535033419774,149.1712583535935,win,850.0
2023-01-06 05:21:00+00:00,2023-01-06 05:26:00+00:00,UP,148.94947680129565,149.34367450212036,win,850.0
2023-01-06 06:34:00+00:00,2023-01-06 06:39:00+00:00,DOWN,150.28494875966751,150.30886024994632,loss,-1000.0
2023-01-06 07:24:00+00:00,2023-01-06 07:29:00+00:00,UP,149.7261180323442,149.66707119444234,loss,-1000.0
2023-01-06 07:30:00+00:00,2023-01-06 07:35:00+00:00,UP,149.52527085710796,149.4837296001405,loss,-1000.0
2023-01-06 09:47:00+00:00,2023-01-06 09:52:00+00:00,DOWN,150.1589116065622,150.00173423280833,win,850.0
2023-01-06 10:17:00+00:00,2023-01-06 10:22:00+00:00,DOWN,150.29724352470228,150.35923671500632,loss,-1000.0
2023-01-06 10:23:00+00:00,2023-01-06 10:28:00+00:00,DOWN,150.56985076828892,150.1512702595403,win,850.0
2023-01-06 10:44:00+00:00,2023-01-06 10:49:00+00:00,UP,149.5754041016938,149.699369919609,win,850.0
2023-01-06 12:28:00+00:00,2023-01-06 12:33:00+00:00,UP,149.49888521964263,149.0098935530954,loss,-1000.0
2023-01-06 12:33:00+00:00,2023-01-06 12:38:00+00:00,UP,149.0098935530954,148.78613216433033,loss,-1000.0
2023-01-06 12:38:00+00:00,2023-01-06 12:43:00+00:00,UP,148.78613216433033,148.89763422143784,win,850.0
2023-01-06 13:34:00+00:00,2023-01-06 13:39:00+00:00,UP,148.56383096022938,148.73522913891676,win,850.0
2023-01-06 14:33:00+00:00,2023-01-06 14:38:00+00:00,DOWN,149.0650686035141,149.29971840897161,loss,-1000.0
2023-01-06 14:38:00+00:00,2023-01-06 14:43:00+00:00,DOWN,149.29971840897161,149.4277517791599,loss,-1000.0
2023-01-06 14:43:00+00:00,2023-01-06 14:48:00+00:00,DOWN,149.4277517791599,149.35120092796282,win,850.0
2023-01-06 16:36:00+00:00,2023-01-06 16:41:00+00:00,DOWN,150.4588454530644,150.69731434433086,loss,-1000.0
2023-01-06 16:41:00+00:00,2023-01-06 16:46:00+00:00,DOWN,150.69731434433086,150.7009868137484,loss,-1000.0
2023-01-06 16:47:00+00:00,2023-01-06 16:52:00+00:00,DOWN,150.80117296432036,150.77545494144888,win,850.0
2023-01-06 17:37:00+00:00,2023-01-06 17:42:00+00:00,UP,149.7065033539134,149.69431563877967,loss,-1000.0
2023-01-06 17:45:00+00:00,2023-01-06 17:50:00+00:00,UP,149.4155812431569,149.5084261871998,win,850.0
2023-01-06 20:41:00+00:00,2023-01-06 20:46:00+00:00,DOWN,150.54842132167292,150.25159758961425,win,850.0
2023-01-06 21:19:00+00:00,2023-01-06 21:24:00+00:00,DOWN,150.8000951128946,150.96895864662946,loss,-1000.0
2023-01-06 21:24:00+00:00,2023-01-06 21:29:00+00:00,DOWN,150.96895864662946,150.58463502304198,win,850.0
2023-01-06 21:43:00+00:00,2023-01-06 21:48:00+00:00,UP,150.00072757856188,150.00799834492574,win,850.0
2023-01-06 21:50:00+00:00,2023-01-06 21:55:00+00:00,UP,149.7925625617508,149.899889204772,win,850.0
2023-01-06 21:57:00+00:00,2023-01-06 22:02:00+00:00,UP,149.63391375748293,149.60193812719905,loss,-1000.0
2023-01-06 22:18:00+00:00,2023-01-06 22:23:00+00:00,UP,149.25205842213066,149.43590908089618,win,850.0
2023-01-06 22:52:00+00:00,2023-01-06 22:57:00+00:00,DOWN,149.93381275571275,149.8324837771607,win,850.0
2023-01-06 23:28:00+00:00,2023-01-06 23:33:00+00:00,UP,149.1952765021126,149.19461678177285,loss,-1000.0
2023-01-07 00:33:00+00:00,2023-01-07 00:38:00+00:00,DOWN,149.86133100709398,150.06048994215223,loss,-1000.0
2023-01-07 00:38:00+00:00,2023-01-07 00:43:00+00:00,DOWN,150.06048994215223,150.09130012891805,loss,-1000.0
2023-01-07 00:44:00+00:00,2023-01-07 00:49:00+00:00,DOWN,150.18283258515055,150.42956309767268,loss,-1000.0
2023-01-07 00:49:00+00:00,2023-01-07 00:54:00+00:00,DOWN,150.42956309767268,150.70755014007563,loss,-1000.0
2023-01-07 00:54:00+00:00,2023-01-07 00:59:00+00:00,DOWN,150.70755014007563,150.34142013087836,win,850.0
2023-01-07 01:25:00+00:00,2023-01-07 01:30:00+00:00,UP,149.40849695766093,149.89848643351374,win,850.0
2023-01-07 03:41:00+00:00,2023-01-07 03:46:00+00:00,UP,148.7819451465335,149.33983681065126,win,850.0
2023-01-07 05:02:00+00:00,2023-01-07 05:07:00+00:00,UP,148.50849817031775,148.27048048443748,loss,-1000.0
2023-01-07 05:07:00+00:00,2023-01-07 05:12:00+00:00,UP,148.27048048443748,148.86548891925315,win,850.0
2023-01-07 07:39:00+00:00,2023-01-07 07:44:00+00:00,DOWN,149.38208033032606,148.7996394822108,win,850.0
2023-01-07 10:49:00+00:00,2023-01-07 10:54:00+00:00,DOWN,149.4118254203802,149.20167908153968,win,850.0
2023-01-07 11:22:00+00:00,2023-01-07 11:27:00+00:00,UP,148.42349252116935,148.43488718338168,win,850.0
2023-01-07 11:45:00+00:00,2023-01-07 11:50:00+00:00,DOWN,149.19365301803916,149.34320512419535,loss,-1000.0
2023-01-07 11:51:00+00:00,2023-01-07 11:56:00+00:00,DOWN,149.40891689145687,149.61705179534468,loss,-1000.0
2023-01-07 11:56:00+00:00,2023-01-07 12:01:00+00:00,DOWN,149.61705179534468,149.74386527407407,loss,-1000.0
2023-01-07 12:01:00+00:00,2023-01-07 12:06:00+00:00,DOWN,149.74386527407407,149.85510173370653,loss,-1000.0
2023-01-07 12:06:00+00:00,2023-01-07 12:11:00+00:00,DOWN,149.85510173370653,149.90151477836045,loss,-1000.0
2023-01-07 12:12:00+00:00,2023-01-07 12:17:00+00:00,DOWN,149.95429729127682,149.73160716448763,win,850.0
2023-01-07 12:34:00+00:00,2023-01-07 12:39:00+00:00,UP,149.09962862710526,148.85839692540694,loss,-1000.0
