time,open,high,low,close
2023-01-01 00:37:00,149.41287650660695,149.4515462721491,149.36952519890093,149.40819496444308
2023-01-01 00:38:00,149.40819496444308,149.6051616702826,149.2976382856822,149.49460499152173
2023-01-01 00:39:00,149.49460499152173,149.5499902543317,149.41038543581013,149.4657706986201
2023-01-01 00:40:00,149.4657706986201,149.66140405508025,149.41247585173133,149.60810920819148
2023-01-01 00:41:00,149.60810920819148,149.64476140099816,149.54481001677132,149.581462209578
2023-01-01 00:42:00,149.581462209578,149.6492528068494,149.51321463362265,149.58100523089405
2023-01-01 00:43:00,149.58100523089405,149.64099479556648,149.42495603117237,149.4849455958448
2023-01-01 00:44:00,149.4849455958448,149.48495367278124,149.45314353612548,149.45315161306192
2023-01-01 00:45:00,149.45315161306192,149.53560812007862,149.4519803778382,149.5344368848549
2023-01-01 00:46:00,149.5344368848549,149.64068307630782,149.49529910480342,149.60154529625635
2023-01-01 00:47:00,149.60154529625635,149.74243594443266,149.5571276500833,149.6980182982596
2023-01-01 00:48:00,149.6980182982596,149.79630759302802,149.65613577334435,149.75442506811277
2023-01-01 00:49:00,149.75442506811277,149.7800884478458,149.7473815998226,149.77304497955564
2023-01-01 00:50:00,149.77304497955564,149.82392654416685,149.52142040580227,149.5723019704135
2023-01-01 00:51:00,149.5723019704135,149.57552613278804,149.4905503008322,149.49377446320676
2023-01-01 00:52:00,149.49377446320676,149.75625857026546,149.44209908388513,149.70458319094382
2023-01-01 00:53:00,149.70458319094382,149.75846552236285,149.58789116253106,149.6417734939501
2023-01-01 00:54:00,149.6417734939501,149.78810255257181,149.54641523697285,149.69274429559457
2023-01-01 00:55:00,149.69274429559457,149.69419864160184,149.67395163320353,149.6754059792108
2023-01-01 00:56:00,149.6754059792108,149.762984060947,149.64651424949176,149.73409233122794
2023-01-01 00:57:00,149.73409233122794,149.84809140035665,149.60316725183068,149.7171663209594
2023-01-01 00:58:00,149.7171663209594,149.7524407912391,149.5902773024063,149.625551772686
2023-01-01 00:59:00,149.625551772686,149.63067299121127,149.55103159866815,149.5561528171934
2023-01-01 01:00:00,149.5561528171934,149.5934785543503,149.55370296709089,149.59102870424778
2023-01-01 01:01:00,149.59102870424778,149.62442911672863,149.5111389312642,149.54453934374507
2023-01-01 01:02:00,149.54453934374507,149.59357787562317,149.32136354142924,149.37040207330733
2023-01-01 01:03:00,149.37040207330733,149.41408286672137,149.35559905398057,149.3992798473946
2023-01-01 01:04:00,149.3992798473946,149.5378083521982,149.32024251343242,149.458771018236
2023-01-01 01:05:00,149.458771018236,149.52856257505132,149.4433072428754,149.5130987996907
2023-01-01 01:06:00,149.5130987996907,149.59458307564628,149.49723046059316,149.57871473654873
2023-01-01 01:07:00,149.57871473654873,149.5975171113673,149.42793150128804,149.4467338761066
2023-01-01 01:08:00,149.4467338761066,149.62608721043208,149.418653108991,149.59800644331648
2023-01-01 01:09:00,149.59800644331648,149.60639483862204,149.5685111867208,149.57689958202636
2023-01-01 01:10:00,149.57689958202636,149.63840510226984,149.4306602683518,149.4921657885953
2023-01-01 01:11:00,149.4921657885953,149.51697736650746,149.4381252806772,149.4629368585894
2023-01-01 01:12:00,149.4629368585894,149.47594519015655,149.385360005372,149.39836833693917
2023-01-01 01:13:00,149.39836833693917,149.4851608298395,149.1980486410453,149.2848411339456
2023-01-01 01:14:00,149.2848411339456,149.30737933562042,149.27407468244712,149.29661288412194
2023-01-01 01:15:00,149.29661288412194,149.3438297339072,149.27275396606345,149.3199708158487
2023-01-01 01:16:00,149.3199708158487,149.3903720265391,149.22239967789474,149.29280088858513
2023-01-01 01:17:00,149.29280088858513,149.3223778994009,149.26801245233338,149.29758946314914
2023-01-01 01:18:00,149.29758946314914,149.3260045295942,149.24836455836916,149.27677962481422
2023-01-01 01:19:00,149.27677962481422,149.36908975160924,149.1066230997124,149.19893322650742
2023-01-01 01:20:00,149.19893322650742,149.30603017697592,149.0635774894084,149.1706744398769
2023-01-01 01:21:00,149.1706744398769,149.2205927838203,149.15141340068814,149.20133174463155
2023-01-01 01:22:00,149.20133174463155,149.2577152689528,149.04379412224057,149.10017764656183
2023-01-01 01:23:00,149.10017764656183,149.12147681898816,149.0343838950755,149.05568306750183
2023-01-01 01:24:00,149.05568306750183,149.19713750168125,148.97433376685882,149.11578820103824
2023-01-01 01:25:00,149.11578820103824,149.1588951826425,149.09254364888508,149.13565063048935
2023-01-01 01:26:00,149.13565063048935,149.18295296188853,149.13342198489053,149.1807243162897
2023-01-01 01:27:00,149.1807243162897,149.22108255681303,149.13340970302195,149.17376794354527
2023-01-01 01:28:00,149.17376794354527,149.19023287154053,149.0475517179618,149.06401664595705
2023-01-01 01:29:00,149.06401664595705,149.08577165983255,149.0270355736321,149.0487905875076
2023-01-01 01:30:00,149.0487905875076,149.07403252214647,149.03882852331273,149.0640704579516
2023-01-01 01:31:00,149.0640704579516,149.13661030662269,148.95543147720545,149.02797132587654
2023-01-01 01:32:00,149.02797132587654,149.0499025733622,149.00176172375902,149.02369297124469
2023-01-01 01:33:00,149.02369297124469,149.04646068048257,149.01654449282836,149.03931220206624
2023-01-01 01:34:00,149.03931220206624,149.18527042225003,148.9833526438665,149.1293108640503
2023-01-01 01:35:00,149.1293108640503,149.13261618911045,149.09372598457784,149.097031309638
2023-01-01 01:36:00,149.097031309638,149.20951203122428,149.0673462898018,149.17982701138808
2023-01-01 01:37:00,149.17982701138808,149.20483160943277,149.16609725532095,149.19110185336564
2023-01-01 01:38:00,149.19110185336564,149.30768868728774,149.16330067649554,149.27988751041764
2023-01-01 01:39:00,149.27988751041764,149.41086834902623,149.25209669253866,149.38307753114725
2023-01-01 01:40:00,149.38307753114725,149.56454397720668,149.34086099473427,149.5223274407937
2023-01-01 01:41:00,149.5223274407937,149.659560119031,149.45346313755596,149.59069581579325
2023-01-01 01:42:00,149.59069581579325,149.69282846588885,149.57720440618274,149.67933705627834
2023-01-01 01:43:00,149.67933705627834,149.85672846149654,149.66048422517812,149.83787563039633
2023-01-01 01:44:00,149.83787563039633,149.8443413428927,149.6658790789192,149.67234479141558
2023-01-01 01:45:00,149.67234479141558,149.67546697066524,149.59082857246608,149.59395075171574
2023-01-01 01:46:00,149.59395075171574,149.72364116131536,149.5442213180984,149.67391172769803
2023-01-01 01:47:00,149.67391172769803,149.76539015785588,149.37652404904244,149.4680024792003
2023-01-01 01:48:00,149.4680024792003,149.4898842048856,149.46003755473885,149.48191928042417
2023-01-01 01:49:00,149.48191928042417,149.54924150735445,149.421733267843,149.48905549477328
2023-01-01 01:50:00,149.48905549477328,149.5289960360549,149.30955675416146,149.3494972954431
2023-01-01 01:51:00,149.3494972954431,149.35386722763477,149.26507949492927,149.26944942712095
2023-01-01 01:52:00,149.26944942712095,149.33312598833595,149.24199346091552,149.30567002213053
2023-01-01 01:53:00,149.30567002213053,149.41093499235095,149.24553444258115,149.35079941280156
2023-01-01 01:54:00,149.35079941280156,149.3826577471948,149.25668812497202,149.28854645936525
2023-01-01 01:55:00,149.28854645936525,149.3500177922947,149.145274739554,149.20674607248344
2023-01-01 01:56:00,149.20674607248344,149.24229098064907,149.11436939842943,149.14991430659506
2023-01-01 01:57:00,149.14991430659506,149.23485777888502,149.11173034535364,149.19667381764359
2023-01-01 01:58:00,149.19667381764359,149.27276322284334,149.0313555087583,149.10744491395806
2023-01-01 01:59:00,149.10744491395806,149.12733357783497,149.10365533255188,149.1235439964288
2023-01-01 02:00:00,149.1235439964288,149.13738103202763,148.99326386411227,149.0071008997111
2023-01-01 02:01:00,149.0071008997111,149.1405050583479,148.95039393350802,149.08379809214483
2023-01-01 02:02:00,149.08379809214483,149.15209928184777,149.0358471424551,149.10414833215805
2023-01-01 02:03:00,149.10414833215805,149.23011312317132,149.0917070775957,149.21767186860896
2023-01-01 02:04:00,149.21767186860896,149.22810017461677,149.02142556619384,149.03185387220165
2023-01-01 02:05:00,149.03185387220165,149.07692897261023,148.81759745692474,148.86267255733333
2023-01-01 02:06:00,148.86267255733333,148.87600063654705,148.7815115923942,148.79483967160792
2023-01-01 02:07:00,148.79483967160792,148.84561583623358,148.7829451335716,148.83372129819725
2023-01-01 02:08:00,148.83372129819725,148.86114655559044,148.72669189755874,148.75411715495193
2023-01-01 02:09:00,148.75411715495193,148.85158135993478,148.70382686318715,148.80129106817
2023-01-01 02:10:00,148.80129106817,148.85240935456497,148.76494677282167,148.81606505921664
2023-01-01 02:11:00,148.81606505921664,148.93720717480448,148.78601515519227,148.90715727078012
2023-01-01 02:12:00,148.90715727078012,148.99058855164043,148.86647759537826,148.94990887623857
2023-01-01 02:13:00,148.94990887623857,149.01577411797945,148.9334751553517,148.99934039709257
2023-01-01 02:14:00,148.99934039709257,149.10600830661647,148.99728269809293,149.10395060761684
2023-01-01 02:15:00,149.10395060761684,149.13573280725186,149.05739038189628,149.0891725815313
2023-01-01 02:16:00,149.0891725815313,149.0986778960582,148.97380864177606,148.98331395630296
2023-01-01 02:17:00,148.98331395630296,149.18218680350375,148.95039419908923,149.14926704629002
2023-01-01 02:18:00,149.14926704629002,149.2683654560172,149.10561512489255,149.22471353461972
2023-01-01 02:19:00,149.22471353461972,149.22944113336953,149.00094678158524,149.00567438033505
2023-01-01 02:20:00,149.00567438033505,149.06179245378303,148.96179395004586,149.01791202349384
2023-01-01 02:21:00,149.01791202349384,149.0590075675741,148.89609902866746,148.93719457274773
2023-01-01 02:22:00,148.93719457274773,148.94950167489702,148.92192728180572,148.93423438395502
2023-01-01 02:23:00,148.93423438395502,149.08900596762982,148.83968874817015,148.99446033184495
2023-01-01 02:24:00,148.99446033184495,149.19063466868994,148.95024041908962,149.14641475593461
2023-01-01 02:25:00,149.14641475593461,149.15281911598984,149.11077088909101,149.11717524914624
2023-01-01 02:26:00,149.11717524914624,149.31005711807566,149.0557487433447,149.24863061227413
2023-01-01 02:27:00,149.24863061227413,149.38244366653882,149.21809919187828,149.35191224614297
2023-01-01 02:28:00,149.35191224614297,149.4543383991556,149.2751505985775,149.37757675159014
2023-01-01 02:29:00,149.37757675159014,149.3956019845479,149.34698823784674,149.3650134708045
2023-01-01 02:30:00,149.3650134708045,149.38602028334438,149.35419043979695,149.37519725233682
2023-01-01 02:31:00,149.37519725233682,149.45848071800953,149.36730063013675,149.45058409580946
2023-01-01 02:32:00,149.45058409580946,149.51546174753952,149.33941539754233,149.40429304927238
2023-01-01 02:33:00,149.40429304927238,149.56352671203064,149.38847381781545,149.5477074805737
2023-01-01 02:34:00,149.5477074805737,149.57705692627434,149.53473218991454,149.56408163561517
2023-01-01 02:35:00,149.56408163561517,149.6546536779709,149.37392026381977,149.46449230617552
2023-01-01 02:36:00,149.46449230617552,149.60637710023022,149.40612986367572,149.54801465773042
2023-01-01 02:37:00,149.54801465773042,149.58072356305445,149.49448714009654,149.52719604542057
2023-01-01 02:38:00,149.52719604542057,149.5979705515218,149.46819858984838,149.53897309594961
2023-01-01 02:39:00,149.53897309594961,149.54956938777497,149.4925031554673,149.50309944729264
2023-01-01 02:40:00,149.50309944729264,149.6718249003491,149.4081577960863,149.57688324914275
2023-01-01 02:41:00,149.57688324914275,149.634594304596,149.56470296609064,149.62241402154388
2023-01-01 02:42:00,149.62241402154388,149.65705675527775,149.57972898669954,149.6143717204334
2023-01-01 02:43:00,149.6143717204334,149.73376779820444,149.50734897390683,149.62674505167786
2023-01-01 02:44:00,149.62674505167786,149.6511418912254,149.51514366555264,149.53954050510018
2023-01-01 02:45:00,149.53954050510018,149.73901636477638,149.5302783797265,149.7297542394027
2023-01-01 02:46:00,149.7297542394027,149.74342436347123,149.69481558532746,149.708485709396
2023-01-01 02:47:00,149.708485709396,149.78534984153126,149.64818101895048,149.72504515108574
2023-01-01 02:48:00,149.72504515108574,149.77509428840676,149.56049206212046,149.61054119944149
2023-01-01 02:49:00,149.61054119944149,149.68316804341728,149.47378558940528,149.54641243338108
2023-01-01 02:50:00,149.54641243338108,149.7336896049617,149.51233634861276,149.6996135201934
2023-01-01 02:51:00,149.6996135201934,149.76788115568002,149.6847717498328,149.75303938531943
2023-01-01 02:52:00,149.75303938531943,149.76505789212393,149.74633181267936,149.75835031948387
2023-01-01 02:53:00,149.75835031948387,149.79815490439537,149.58986221208136,149.62966679699286
2023-01-01 02:54:00,149.62966679699286,149.90694471371376,149.4881349647204,149.76541288144128
2023-01-01 02:55:00,149.76541288144128,149.77101601294905,149.68635628842054,149.6919594199283
2023-01-01 02:56:00,149.6919594199283,149.70345724939696,149.6263314133946,149.63782924286326
2023-01-01 02:57:00,149.63782924286326,149.7269548234943,149.53603233264917,149.62515791328022
2023-01-01 02:58:00,149.62515791328022,149.67608777721162,149.60602424155292,149.65695410548432
2023-01-01 02:59:00,149.65695410548432,149.66267850953741,149.646047223129,149.6517716271821
2023-01-01 03:00:00,149.6517716271821,149.65332345340474,149.64718739661848,149.64873922284113
2023-01-01 03:01:00,149.64873922284113,149.8295568604085,149.64418194037444,149.8249995779418
2023-01-01 03:02:00,149.8249995779418,149.86170524321335,149.79914673450514,149.83585239977668
2023-01-01 03:03:00,149.83585239977668,149.86977195584927,149.81526480574706,149.84918436181965
2023-01-01 03:04:00,149.84918436181965,149.89577097836622,149.65064631080986,149.69723292735642
2023-01-01 03:05:00,149.69723292735642,149.7767413914421,149.69197765662017,149.77148612070584
2023-01-01 03:06:00,149.77148612070584,149.77965953433994,149.60721763951398,149.61539105314807
2023-01-01 03:07:00,149.61539105314807,149.617114903532,149.55067761761993,149.55240146800386
2023-01-01 03:08:00,149.55240146800386,149.7928620572889,149.52584380056263,149.76630438984765
2023-01-01 03:09:00,149.76630438984765,149.80986003679845,149.6547525147265,149.69830816167732
2023-01-01 03:10:00,149.69830816167732,149.75688763376755,149.62150288964168,149.6800823617319
2023-01-01 03:11:00,149.6800823617319,149.74836506353438,149.50721737799728,149.57550007979975
2023-01-01 03:12:00,149.57550007979975,149.6609552054052,149.3911427128174,149.47659783842286
2023-01-01 03:13:00,149.47659783842286,149.6572236759833,149.40958378855228,149.5902096261127
2023-01-01 03:14:00,149.5902096261127,149.61084633638146,149.54297067495904,149.56360738522778
2023-01-01 03:15:00,149.56360738522778,149.59117355362434,149.53409881773717,149.56166498613374
2023-01-01 03:16:00,149.56166498613374,149.57950273044565,149.5126593682692,149.53049711258112
2023-01-01 03:17:00,149.53049711258112,149.55552463920841,149.3648913050859,149.3899188317132
2023-01-01 03:18:00,149.3899188317132,149.3957374209541,149.38339182744267,149.38921041668357
2023-01-01 03:19:00,149.38921041668357,149.53320788680898,149.34476321154028,149.4887606816657
2023-01-01 03:20:00,149.4887606816657,149.5627326818836,149.32896405158752,149.40293605180543
2023-01-01 03:21:00,149.40293605180543,149.46598382813397,149.38364571592427,149.44669349225282
2023-01-01 03:22:00,149.44669349225282,149.58412655141677,149.40274179282474,149.5401748519887
2023-01-01 03:23:00,149.5401748519887,149.55779106700663,149.41996021777913,149.43757643279707
2023-01-01 03:24:00,149.43757643279707,149.561306851493,149.38077230903573,149.50450272773165
2023-01-01 03:25:00,149.50450272773165,149.5613509953354,149.28719644455148,149.34404471215524
2023-01-01 03:26:00,149.34404471215524,149.43563187068924,149.32973927957104,149.42132643810504
2023-01-01 03:27:00,149.42132643810504,149.5064494624186,149.3242149000635,149.40933792437707
2023-01-01 03:28:00,149.40933792437707,149.43170380350176,149.2894008109083,149.31176669003298
2023-01-01 03:29:00,149.31176669003298,149.4028218425427,149.24408736110448,149.3351425136142
2023-01-01 03:30:00,149.3351425136142,149.38732740780583,149.2528574412675,149.30504233545915
2023-01-01 03:31:00,149.30504233545915,149.32000294923765,149.15228584128297,149.16724645506147
2023-01-01 03:32:00,149.16724645506147,149.33256694606828,149.09812740444715,149.26344789545396
2023-01-01 03:33:00,149.26344789545396,149.37079886961013,149.24788961994508,149.35524059410125
2023-01-01 03:34:00,149.35524059410125,149.36400299341784,149.2655339211482,149.2742963204648
2023-01-01 03:35:00,149.2742963204648,149.28600551964973,149.2257360063827,149.23744520556764
2023-01-01 03:36:00,149.23744520556764,149.28304028646383,149.1541210650769,149.1997161459731
2023-01-01 03:37:00,149.1997161459731,149.21445048268583,149.15944781836828,149.174182155081
2023-01-01 03:38:00,149.174182155081,149.2226643639713,149.0099877163211,149.05846992521137
2023-01-01 03:39:00,149.05846992521137,149.25968397113462,148.94964528342106,149.1508593293443
2023-01-01 03:40:00,149.1508593293443,149.27084766805876,149.02506063031524,149.1450489690297
2023-01-01 03:41:00,149.1450489690297,149.17445906615853,149.0323402037502,149.06175030087905
2023-01-01 03:42:00,149.06175030087905,149.0736473874591,149.02706736642492,149.03896445300495
2023-01-01 03:43:00,149.03896445300495,149.10369634698856,148.9364018527055,149.0011337466891
2023-01-01 03:44:00,149.0011337466891,149.02393058917104,148.97777087771252,149.00056772019445
2023-01-01 03:45:00,149.00056772019445,149.1162619064004,148.94368500674668,149.05937919295263
2023-01-01 03:46:00,149.05937919295263,149.1383847255352,149.04638788378284,149.1253934163654
2023-01-01 03:47:00,149.1253934163654,149.17868402061347,148.98695709549742,149.0402476997455
2023-01-01 03:48:00,149.0402476997455,149.0982337966814,148.99992350969472,149.05790960663063
2023-01-01 03:49:00,149.05790960663063,149.0806507190621,148.97941219770883,149.0021533101403
2023-01-01 03:50:00,149.0021533101403,149.07990388524593,148.78525487409337,148.863005449199
2023-01-01 03:51:00,148.863005449199,148.9409602691484,148.71418270515034,148.79213752509975
2023-01-01 03:52:00,148.79213752509975,148.84080298250888,148.7361996804053,148.78486513781442
2023-01-01 03:53:00,148.78486513781442,148.83170149516476,148.63436714187685,148.6812034992272
2023-01-01 03:54:00,148.6812034992272,148.6900761331718,148.61464624152916,148.62351887547376
2023-01-01 03:55:00,148.62351887547376,148.71732440143643,148.5725638852602,148.66636941122286
2023-01-01 03:56:00,148.66636941122286,148.7312502488449,148.54885609818106,148.6137369358031
2023-01-01 03:57:00,148.6137369358031,148.63439433975424,148.55482392089468,148.5754813248458
2023-01-01 03:58:00,148.5754813248458,148.6295832663068,148.46301085114027,148.51711279260127
2023-01-01 03:59:00,148.51711279260127,148.5539032999354,148.3267737615247,148.36356426885882
2023-01-01 04:00:00,148.36356426885882,148.40253942232022,148.34526024285296,148.38423539631435
2023-01-01 04:01:00,148.38423539631435,148.47807281244476,148.31765177333205,148.41148918946246
2023-01-01 04:02:00,148.41148918946246,148.45831047163836,148.39763296260196,148.44445424477786
2023-01-01 04:03:00,148.44445424477786,148.48151628418114,148.36354837613993,148.4006104155432
2023-01-01 04:04:00,148.4006104155432,148.4910205883256,148.22897139641307,148.31938156919546
2023-01-01 04:05:00,148.31938156919546,148.4535626234789,148.26444199031937,148.3986230446028
2023-01-01 04:06:00,148.3986230446028,148.40461066008749,148.34348537869946,148.34947299418414
2023-01-01 04:07:00,148.34947299418414,148.3527244004246,148.3260068252462,148.32925823148665
2023-01-01 04:08:00,148.32925823148665,148.39285345337925,148.05931575169544,148.12291097358803
2023-01-01 04:09:00,148.12291097358803,148.1568344975153,148.03198367830865,148.0659072022359
2023-01-01 04:10:00,148.0659072022359,148.0781949105605,148.0037924225042,148.0160801308288
2023-01-01 04:11:00,148.0160801308288,148.09508413363164,147.83479450944202,147.91379851224485
2023-01-01 04:12:00,147.91379851224485,148.07708061519241,147.89880567989505,148.0620877828426
2023-01-01 04:13:00,148.0620877828426,148.0895253814981,148.04231325326577,148.06975085192127
2023-01-01 04:14:00,148.06975085192127,148.09862627088347,147.89605838810544,147.92493380706765
2023-01-01 04:15:00,147.92493380706765,147.99499460148266,147.88379965250041,147.95386044691543
2023-01-01 04:16:00,147.95386044691543,147.99069535285489,147.94336735110284,147.9802022570423
2023-01-01 04:17:00,147.9802022570423,148.03541339639025,147.9409472448467,147.99615838419467
2023-01-01 04:18:00,147.99615838419467,148.1662069122559,147.97486467756178,148.144913205623
2023-01-01 04:19:00,148.144913205623,148.1899476199534,148.14141986084513,148.18645427517552
2023-01-01 04:20:00,148.18645427517552,148.26027368608067,148.1289821268217,148.20280153772686
2023-01-01 04:21:00,148.20280153772686,148.2223712037883,148.14071871988097,148.1602883859424
2023-01-01 04:22:00,148.1602883859424,148.1680179109376,148.09053150670587,148.09826103170107
2023-01-01 04:23:00,148.09826103170107,148.16648410139413,148.06060219993955,148.1288252696326
2023-01-01 04:24:00,148.1288252696326,148.17316203397039,148.10334604213296,148.14768280647073
2023-01-01 04:25:00,148.14768280647073,148.1790115008064,148.05532365111407,148.08665234544975
2023-01-01 04:26:00,148.08665234544975,148.09389500902415,148.060715403954,148.0679580675284
2023-01-01 04:27:00,148.0679580675284,148.13737748612212,148.03410735061905,148.10352676921278
2023-01-01 04:28:00,148.10352676921278,148.17527523599077,148.054142958983,148.12589142576098
2023-01-01 04:29:00,148.12589142576098,148.1575554026882,148.0553039336119,148.0869679105391
2023-01-01 04:30:00,148.0869679105391,148.12952491707952,147.88883891055855,147.93139591709897
2023-01-01 04:31:00,147.93139591709897,147.99563786851627,147.91687863559247,147.98112058700977
2023-01-01 04:32:00,147.98112058700977,148.00601919377897,147.95094784974248,147.97584645651168
2023-01-01 04:33:00,147.97584645651168,147.98970241163423,147.9052140541051,147.91907000922765
2023-01-01 04:34:00,147.91907000922765,147.93691452433285,147.88436152575323,147.90220604085843
2023-01-01 04:35:00,147.90220604085843,147.95041680595668,147.78388118293464,147.83209194803288
2023-01-01 04:36:00,147.83209194803288,147.89526273865513,147.82146793868415,147.8846387293064
2023-01-01 04:37:00,147.8846387293064,147.93148656744796,147.83321078263901,147.88005862078057
2023-01-01 04:38:00,147.88005862078057,147.89705572122534,147.75805897711894,147.7750560775637
2023-01-01 04:39:00,147.7750560775637,147.85184416228296,147.76360168397454,147.8403897686938
2023-01-01 04:40:00,147.8403897686938,147.98556781637728,147.7697292477336,147.9149072954171
2023-01-01 04:41:00,147.9149072954171,147.9940150191808,147.84077895719471,147.91988668095843
2023-01-01 04:42:00,147.91988668095843,148.04118097319198,147.87986118086678,148.00115547310034
2023-01-01 04:43:00,148.00115547310034,148.0100953176418,147.89425512744853,147.90319497199
2023-01-01 04:44:00,147.90319497199,148.12927548679542,147.82334942570336,148.0494299405088
2023-01-01 04:45:00,148.0494299405088,148.14357742024808,148.0212850673256,148.1154325470649
2023-01-01 04:46:00,148.1154325470649,148.24719302035018,148.0811979717027,148.21295844498798
2023-01-01 04:47:00,148.21295844498798,148.28215542570595,147.946823568302,148.01602054901997
2023-01-01 04:48:00,148.01602054901997,148.02759725438904,147.9101713399999,147.92174804536896
2023-01-01 04:49:00,147.92174804536896,147.9305491007825,147.87695776061545,147.885758816029
2023-01-01 04:50:00,147.885758816029,147.9770596482295,147.81271623226604,147.90401706446653
2023-01-01 04:51:00,147.90401706446653,148.1242327057703,147.87830189419614,148.09851753549992
2023-01-01 04:52:00,148.09851753549992,148.18842936175807,148.05058003556653,148.14049186182467
2023-01-01 04:53:00,148.14049186182467,148.1761572460026,148.02172963158154,148.05739501575945
2023-01-01 04:54:00,148.05739501575945,148.1444488766054,148.03331561221373,148.12036947305967
2023-01-01 04:55:00,148.12036947305967,148.2234018453302,148.0638208118627,148.16685318413323
2023-01-01 04:56:00,148.16685318413323,148.1896764387414,148.11832436046294,148.1411476150711
2023-01-01 04:57:00,148.1411476150711,148.31657391063715,148.06199284067316,148.2374191362392
2023-01-01 04:58:00,148.2374191362392,148.38092361680165,148.22614342731393,148.36964790787638
2023-01-01 04:59:00,148.36964790787638,148.37495914076385,148.3690152168976,148.37432644978506
2023-01-01 05:00:00,148.37432644978506,148.40499823479482,148.28622047638623,148.316892261396
2023-01-01 05:01:00,148.316892261396,148.42587227334184,148.2688809617001,148.37786097364594
2023-01-01 05:02:00,148.37786097364594,148.51186713841912,148.29780463974723,148.4318108045204
2023-01-01 05:03:00,148.4318108045204,148.48879932712208,148.34820415464065,148.40519267724233
2023-01-01 05:04:00,148.40519267724233,148.4284873599009,148.32401535986497,148.34731004252356
2023-01-01 05:05:00,148.34731004252356,148.3814030307841,148.28383618598124,148.31792917424178
2023-01-01 05:06:00,148.31792917424178,148.45959899375944,148.24806075306253,148.3897305725802
2023-01-01 05:07:00,148.3897305725802,148.43695233641444,148.36007313088876,148.407294894723
2023-01-01 05:08:00,148.407294894723,148.4404223280532,148.1630340423702,148.1961614757004
2023-01-01 05:09:00,148.1961614757004,148.3415117425564,148.1275482669327,148.27289853378872
2023-01-01 05:10:00,148.27289853378872,148.47945633099755,148.25419860966934,148.46075640687818
